Works: 21479
Age Regression Caregiver TommyInnit (Video Blogging RPF), freeform, 1
Age Regression Little Technoblade (Video Blogging RPF), freeform, 1
Age Regression Little Wilbur Soot, freeform, 1
agere, freeform, 7
Healthy Coping Mechanisms, freeform, 4
IRL Fic, freeform, 3
Alternate Canon Interpretation, freeform, 1
basically recounting what happened but in my own words/with my own backstory, freeform, 1
again but with feeling, freeform, 1
i give you.......my opinions, freeform, 1
i'm really leaning on this dumb ad tags bit, freeform, 1
just go read the fic, freeform, 1
dude what did i just say, freeform, 1
go, freeform, 1
begone, freeform, 1
read THE DANG THING, freeform, 1
WHY ELSE WOULD YOU BE HERE?????, freeform, 1
WHAT ARE YOU DOING???????, freeform, 1
Cease, freeform, 1
derealisation, freeform, 1
Trans Ranboo (Video Blogging RPF), freeform, 2
Ranboo Has Long Hair, freeform, 1
That Was Literally Why I Wrote This Fanfic, freeform, 1
No Romantic Relationship(s) - Freeform, freeform, 1
unsafe binding, freeform, 1
Nonbinary Ranboo (Video Blogging RPF), freeform, 3
Noah Brown/Luke | Punz, relationship, 1
Noah Brown, character, 6
Alternate Universe - Sports, freeform, 2
Dumb Hockey Boys, freeform, 1
Hockey Player Punz, freeform, 1
stoner punz, freeform, 1
Noah Brown/Clay | Dream, relationship, 1
Patches the Cat (Video Blogging RPF), character, 2
Sugar Daddy Foolish, freeform, 1
sugar baby dream, freeform, 1
Top Noah Brown, freeform, 1
Bottom Clay | Dream (Video Blogging RPF), freeform, 13
Heels, freeform, 1
temporary romance, freeform, 1
Floris | Fundy & Wilbur Soot, relationship, 7
Charlie Slimecicle, character, 1
Alternate Universe - Boarding School, freeform, 4
cute and funny and haha until its not, freeform, 1
i promise its not as depressing as it sounds, freeform, 1
first ao3 fic how do i tag, freeform, 1
probably not that realistic but its entertaining, freeform, 1
Film Photography, freeform, 1
Lacrosse, freeform, 4
technoblade is an overachiever, freeform, 1
phil is doing his best, freeform, 1
these tags make it sound so bad, freeform, 1
Avian Wilbur Soot, freeform, 1
Phantom Hybrid Wilbur Soot, freeform, 3
Kid TommyInnit (Video Blogging RPF), freeform, 7
Wilbur Soot and TommyInnit are Siblings, freeform, 9
I think that's enough tags, freeform, 1
Charles | Grian & Pearl | PearlescentMoon, relationship, 2
Pearl | Pearlescentmoon & Scott | Smajor1995 | Dangthatsalongname, relationship, 3
Steffen Mössner, character, 4
Watchers, freeform, 2
Deity Scott | Smajor1995 | Dangthatsalongname, freeform, 1
Deity Pearl | PearlscentMoon, freeform, 1
Stop using real names in tags please, freeform, 1
spoilers for the story, freeform, 1
Last Life SMP Spoilers (Video Blogging RPF), freeform, 1
3rd Life spoilers, freeform, 1
3rd and Last Life compliant, freeform, 1
temporary major character death, freeform, 1
Charles | Grian-centric, freeform, 5
Charlie Dalgleish, character, 6
Connor | ConnorEatsPants, character, 5
Vigilante TommyInnit (Video Blogging RPF), freeform, 12
Hero Phil Watson (Video Blogging RPF), freeform, 7
Hero Technoblade (Video Blogging RPF), freeform, 6
Mentioned Karl Jacobs, freeform, 4
Mentioned Jschlatt (Video Blogging RPF), freeform, 5
Vigilante Toby Smith | Tubbo, freeform, 6
Vigilante Ranboo (Video Blogging RPF), freeform, 5
BAMF TommyInnit (Video Blogging RPF), freeform, 3
BAMF Ranboo (Video Blogging RPF), freeform, 2
BAMF Toby Smith | Tubbo, freeform, 7
Villain Sapnap (Video Blogging RPF), freeform, 1
Villain GeorgeNotFound (Video Blogging RPF), freeform, 1
Vigilante Grayson | Purpled, freeform, 1
Siren Wilbur Soot, freeform, 1
swears, freeform, 1
heavily inspired by TINAAOS, freeform, 1
Bench Trio Fluff, freeform, 1
winged tommy but not really, freeform, 1
mumza is alive, freeform, 1
im very bad at tagging lmao, freeform, 1
OML HOW DID I FORGET TO ADD TUBBO AND RANBOO TO THE TAGS WHAT!?, freeform, 1
Vigilante Charlie Dalgleish, freeform, 1
Vigilante Alexis | Quackity, freeform, 1
Hero Floris | Fundy, freeform, 1
Hero Sam | Awesamdude, freeform, 1
Hero Cara | CaptainPuffy, freeform, 1
villain dream team, freeform, 1
but they're not the main antagonists, freeform, 1
Established Karl Jacobs/Sapnap, freeform, 1
Eventual Clay | Dream/GeorgeNotFound (Video Blogging RPF), freeform, 1
Awkward Dates, freeform, 8
Ponk | DropsByPonk/Sam | Awesamdude, relationship, 7
Blood Vines | The Crimson | The Egg, freeform, 2
Eggpire on Dream Team SMP (Video Blogging RPF), freeform, 1
Lovecraftian, freeform, 4
spooky town, freeform, 1
1920s, freeform, 1
the egg but make it cthulhu, freeform, 1
or azathoth too actually, freeform, 1
Ranboo & TommyInnit & Tubbo (DreamSMP), relationship, 1
BadBoyHalo & Antfrost & Hannahxxrose (DreamSMP), relationship, 1
Philza & Technoblade & Wilbur Soot & TommyInnit (DreamSMP), relationship, 1
Technoblade & Philza & Niki | Nihachu & Ranboo, relationship, 1
Quackity (Dream SMP) & Sam | Awesamdude (Dream SMP), relationship, 1
TommyInnit (DreamSMP), character, 1
Ranboo (DreamSMP), character, 1
Tubbo (DreamSMP), character, 1
BadBoyHalo (DreamSMP), character, 1
Antfrost (DreamSMP), character, 1
Hannahxxrose (DreamSMP), character, 1
Wilbur Soot (DreamSMP), character, 1
Philza (DreamSMP), character, 1
Mentioned mha characters, character, 1
DreamXD (Dreamsmp), character, 1
Quackity (DreamSMP), character, 1
Sam | Awesamdude (DreamSMP), character, 1
DreamSMP characters in the mha world, freeform, 1
Quirks (My Hero Academia), freeform, 1
might be:, freeform, 1
Trigger Drug (My Hero Academia), freeform, 1
DreamXD is a god, freeform, 1
The Syndicate - Freeform, freeform, 2
sbi as a family, freeform, 1
The Eggpire (DreamSMP), freeform, 1
Vigilante TommyInnit, freeform, 1
Vigilante Hannahxxrose, freeform, 1
Mentions of drugs, freeform, 1
Quirkless Awesamdude (DreamSMP), freeform, 1
Alexis | Quackity & Karl Jacobs & Sapnap, relationship, 9
Ranboo/Toby Smith | Tubbo/TommyInnit, relationship, 1
Clay | Dream/TommyInnit (Video Blogging RPF), relationship, 3
none - Character, character, 3
Bottom TommyInnit (Video Blogging RPF), freeform, 3
Alternate Universe - Angels & Demons, freeform, 7
Grayson | Purpled & TommyInnit (Video Blogging RPF), relationship, 5
bbh - Character, character, 1
I have no idea how tags work lmao, freeform, 1
Late night thing that i posted, freeform, 1
1 am post, freeform, 1
SBI+Tubbo+Ranboo are terrible until they realize their mistakes, freeform, 1
Just ignore that last tag :), freeform, 1
Prince Technoblade (Video Blogging RPF), freeform, 3
Prince Wilbur Soot, freeform, 4
Prince TommyInnit (Video Blogging RPF), freeform, 5
Emperor Phil Watson (Video Blogging RPF), freeform, 2
rip my sleep schedule lmao, freeform, 1
it was dead anyways, freeform, 1
8/28/2021 - update: it's kinda alive now?, freeform, 1
the beta of this is a simpppppppppp, freeform, 1
:D, freeform, 1
Sam Supremacy, freeform, 1
Prince Ranboo (Video Blogging RPF), freeform, 1
There is no order to these tags lmao, freeform, 1
and I love it, freeform, 1
Yo comment if you think any tags should be here, freeform, 1
If i think it's good I'll add it, freeform, 1
Prince Toby Smith | Tubbo, freeform, 3
I WAS SO FUCKING TEMPTED TO USE THE MAIN CHARACTER DEATH WARNING - :) you've all been spared, freeform, 1
9/1/2021 - it's dead now. it's so dead. dead like ghostbur, freeform, 1
Ahahaha… don’t look at the warnings :), freeform, 1
Procrastination at its finest, freeform, 1
wrote this while procrastinating math yay, freeform, 1
math is pain, freeform, 1
ive given up on serious tagging, freeform, 1
egg, freeform, 1
inconsistent schedule, freeform, 1
Touch-Starved TommyInnit (Video Blogging RPF), freeform, 4
Lucas Clawthorne, character, 1
Alternate Universe - The Magnus Archives Fusion, freeform, 5
Original Statement (The Magnus Archives), freeform, 3
OC meets canon, freeform, 1
Lucas Clawthorne uses They/ Them pronouns, freeform, 1
first actually published fic for lucas even though I have so many written lol, freeform, 1
no prior oc information needed, freeform, 1
Wilbur Soot & Technoblade & TommyInnit, relationship, 6
Dream SMP - Freeform, freeform, 2
Pogtopia on Dream Team SMP (Video Blogging RPF), freeform, 5
Manberg-Pogtopia War on Dream Team SMP (Video Blogging RPF), freeform, 5
Pogtopian Wilbur Soot, freeform, 6
President Wilbur Soot, freeform, 1
President TommyInnit (Video Blogging RPF), freeform, 1
Wilbur Soot is Not Okay, freeform, 15
Is that enough tags?, freeform, 1
Dead Ranboo (Video Blogging RPF), freeform, 2
idk what this is either, freeform, 1
The Nether (Minecraft), freeform, 3
nether worldbuilding, freeform, 1
Technoblade-centric (Video Blogging RPF), freeform, 10
im trying to get back into writing but god i miss him sm it’s hard, freeform, 1
Flower girl Techno, freeform, 1
Emma Langevin (Video Blogging RPF), character, 1
Tina | TinaKitten, character, 3
Traumatized Clay | Dream (Video Blogging RPF), freeform, 2
Mute Clay | Dream (Video Blogging RPF), freeform, 1
Clay | Dream Escapes Prison (Video Blogging RPF), freeform, 4
Author is Not an Alexis | Quackity Apologist, freeform, 1
Clay | Dream Needs Help (Video Blogging RPF), freeform, 1
Half-blind Dream, freeform, 1
Cliffhangers, freeform, 2
It ends on a cliffhanger, freeform, 1
Ranboo/Toby Smith | Tubbo, relationship, 5
Michael the Piglin (Dream SMP) & Ranboo & Toby Smith | Tubbo, relationship, 1
Michael the Piglin (Dream SMP) & Ranboo (Video Blogging RPF), relationship, 1
Wilbur SootPhilzaTechnoblade (Video Blogging RPF)Toby Smith | TubboOther(s), character, 1
Trans TommyInnit (Video Blogging RPF), freeform, 5
Orphan TommyInnit (Video Blogging RPF), freeform, 1
Henry the Cow, character, 1
Micheal the zombie piglin, character, 1
i saw some art and thought the concept was cool, freeform, 1
so i decided to try my hand at writing it, freeform, 1
the characters are indirectly and directly tied to characters in gravity falls, freeform, 1
some roles needed to be switched around so i could fit more people, freeform, 1
everything in here is based of of canon, freeform, 1
not irl events/people, freeform, 1
you don't need to have watched the show to read this, freeform, 1
Demon Hybrid TommyInnit (Video Blogging RPF), freeform, 1
Grayson | Purpled & TommyInnit Friendship (Video Blogging RPF), freeform, 1
Hybrid Grayson | Purpled (Video Blogging RPF), freeform, 1
Traumatized Grayson | Purpled, freeform, 1
Assassin TommyInnit (Video Blogging RPF), freeform, 1
Assassin Grayson | Purpled (Video Blogging RPF), freeform, 1
Mutahar Anas/Reader, relationship, 1
Mutahar Anas, character, 1
I wrote this when I was 15, freeform, 1
LMAO, freeform, 2
i should probably get a life, freeform, 1
im sorry for making u read this, freeform, 1
Don't Read This, freeform, 2
Please Don't Kill Me, freeform, 6
This is poorly written, freeform, 1
maybe some comfort, freeform, 1
Clay | Dream & Technoblade Friendship (Video Blogging RPF), freeform, 10
I am coping, freeform, 1
Japanese Culture, freeform, 2
1930s, freeform, 7
Showa Era Japan, freeform, 1
Allegory for Racism, freeform, 1
No beta we die like anonymous writers, freeform, 1
Yōkai and Yūrei, freeform, 1
Onmyōdo, freeform, 1
Don't be afraid of the sexual content tag, freeform, 1
It ties back to old Japanese cultural stuff and the story, freeform, 1
She/Her and They/Them Pronouns for Aimsey (Video Blogging RPF), freeform, 1
Jimmy | Solidarity/Scott | Smajor1995 | Dangthatsalongname, relationship, 5
Jimmy | Solidarity, character, 12
Empires SMP Season 2, freeform, 1
Sheriff Jimmy, freeform, 1
Flower Husbands, freeform, 2
though there is some dialogue, freeform, 1
pretty short, freeform, 1
Jimmy | Solidarity/Scott Major | Smajor1995/TangoTek, relationship, 1
Jimmy | Solidarity/TangoTek, relationship, 2
Scott Major | Smajor1995/TangoTek, relationship, 1
Scott | Smajor1995 | Dangthatsalongname & ZombieCleo, relationship, 2
impulseSV & Kris | ZedaphPlays & TangoTek, relationship, 1
Charles | Grian & impulseSV, relationship, 2
Charles | Grian & Jimmy | Solidarity, relationship, 1
Shovel Talk, freeform, 6
medical mention, freeform, 1
(Zed’s been in an accident but it’s not a big thing), freeform, 1
Din Djarin & Grogu | Baby Yoda, relationship, 7
Din Djarin Continues To Dad, freeform, 1
Post Mandalorian s2, freeform, 1
Contains spoilers for the end of The Mandalorian s2, freeform, 1
generous use of headcanons, freeform, 1
combining canon and legacy EU, freeform, 1
generous use of the Mandalorian language, freeform, 1
Not Canon Compliant - Star Wars: The Rise of Skywalker, freeform, 3
tags to be updated as fic progresses, freeform, 1
Mandadlorian to the max, freeform, 1
Protective!Din, freeform, 1
parental abandonment, freeform, 1
Parental Death, freeform, 3
not canon compliant - the book of boba fett, freeform, 1
won't be canon compliant with s3 either but that's next year's problem, freeform, 1
CC-1138 | Bacara & CC-6454 | Ponds, relationship, 1
Original Clone Character(s), character, 8
Mentioned other named clones, character, 1
Introspection?, freeform, 1
Snippets of Cody's life, freeform, 1
Crazy Jedi, freeform, 1
Service Animal Boga the Varactyl (Star Wars), freeform, 1
Jedi in Beskar, freeform, 1
The Jedi CARE?, freeform, 1
Weird, freeform, 1
more tags to be added later, freeform, 2
CC-2224 | Cody & CC-1010 | Fox, relationship, 2
CC-1010 | Fox & CC-4477 | Thire, relationship, 3
CC-1010 | Fox/Quinlan Vos, relationship, 3
CC-4477 | Thire, character, 8
Clone-Typical Bodily Autonomy Issues, freeform, 1
CC-1010 | Fox Needs A Hug, freeform, 4
The Coruscant Guard needs a hug, freeform, 1
Background Codywan, freeform, 1
more info in the notes, freeform, 1
Liking Someone While Lacking Human Righs, freeform, 1
Canon-Typical Clone Dehumanization, freeform, 1
Anakin Skywalker & Luke Skywalker, relationship, 7
Obi-Wan is the Best, freeform, 1
Palpatine is the worst, freeform, 1
Anakin gets redeemed, freeform, 1
Luke Skywalker is the hero we needed, freeform, 1
But not the hero we deserved, freeform, 1
Force Bonds are a thing, freeform, 1
That's probably a big reason that Palps got as far as he did, freeform, 1
Lots of shock, freeform, 1
And more shock, freeform, 1
BAMF Padmé Amidala, freeform, 4
Protective Padmé Amidala, freeform, 4
Protective Ahsoka Tano, freeform, 3
Hurt Anakin Skywalker, freeform, 5
ya'know, freeform, 1
emotionally, freeform, 2
I mentioned shock, freeform, 1
Obi-Wan and Ahsoka both sorta know, freeform, 1
Vader and Anakin are different people, freeform, 1
Can we finally see these characters talk about their feelings?, freeform, 1
Protective Obi-Wan Kenobi, freeform, 5
More shock, freeform, 1
Anakin and Padmé are both cheeseballs, freeform, 1
Vader is Scary, freeform, 1
Poe Dameron/Original Character(s), relationship, 2
Original Resistance Characters (Star Wars), character, 1
Kairi/Sora (Kingdom Hearts), relationship, 1
Elsa (Disney)/Peter Parker, relationship, 1
Anna (Kingdom Hearts), character, 2
Elsa (Kingdom Hearts), character, 2
Xehanort (Kingdom Hearts), character, 1
Genie (Kingdom Hearts), character, 1
Stitch | Experiment 626 (Kingdom Hearts), character, 1
Carpet (Disney: Aladdin), character, 1
Tifa (Kingdom Hearts), character, 1
Fourth Wall, freeform, 1
Remake of old fanfic, freeform, 1
Cartoon Physics, freeform, 1
Characters argue with the author, freeform, 1
Alternate Universe - Frozen (Disney Movies) Fusion, freeform, 1
Alternate Universe - Kingdom Hearts Fusion, freeform, 1
SpongeBob SquarePants References, freeform, 1
Original Clone Trooper Character(s) (Star Wars), character, 6
Coruscant Guard (Star Wars), freeform, 3
CC-1010 | Fox Whump, freeform, 2
CC-1010 | Fox Deserves Better, freeform, 2
Plo Koon/Mace Windu, relationship, 1
Qui-Gon Jinn/Tholme, relationship, 1
Tholme (Star Wars), character, 2
Married CC-2224 | Cody/Obi-Wan Kenobi, freeform, 1
Author doesn't know what they're doing, freeform, 1
CT-7567 | Rex is a Little Shit, freeform, 1
Cody is suffering older brother, freeform, 1
CT-21-0408 | CT-1409 | Echo & CT-27-5555 | ARC-5555 | Fives are Twins, freeform, 3
Obi-Wan Kenobi and Anakin Skywalker and Ahsoka Tano are Siblings, freeform, 1
Quinlan Vos and Aayla Secura are also their siblings, freeform, 1
there's just a lot going on, freeform, 1
Established CC-2224 | Cody/Obi-Wan Kenobi, freeform, 2
CodyWan Week 2022, freeform, 1
Confusing family tree, freeform, 1
Bad Parent Jango Fett, freeform, 1
Coruscant Guard & CC-1010 | Fox, relationship, 2
CC-1010 | Fox & Original Clone Trooper Character(s), relationship, 3
CC-2224 | Cody & CC-1010 | Fox & CC-10/994 | Grey & CC-6454 | Ponds & CC-3636 | Wolffe, relationship, 1
Alpha-17 & CC-1010 | Fox, relationship, 1
CT-21-0408 | CT-1409 | Echo & CC-1010 | Fox, relationship, 1
Cutup & Droidbait & Echo & Fives & Hevy (Star Wars), relationship, 1
Domino Squad & CT-7567 | Rex, relationship, 1
Domino Squad & The Bad Batch (Star Wars), relationship, 1
CC-1010 | Fox & Tech (Star Wars: The Bad Batch), relationship, 1
CC-1010 | Fox & The Bad Batch (Star Wars), relationship, 1
CC-1010 | Fox & Quinlan Vos, relationship, 1
Coruscant Guard (Star Wars) - Character, character, 1
Dred Priest (Star Wars), character, 1
Force-Sensitive CC-1010 | Fox, freeform, 2
CC-1010 | Fox is a Good Bro, freeform, 1
CC-1010 | Fox Gets a Hug, freeform, 3
Parent Alpha-17 (Star Wars), freeform, 1
Protective Alpha-17 (Star Wars), freeform, 1
Protective CC-3636 | Wolffe, freeform, 2
CC-3636 | Wolffe is a Good Bro, freeform, 1
Protective CC-2224 | Cody, freeform, 3
CC-2224 | Cody is a Good Bro, freeform, 2
Kamino is a Terrible place, freeform, 1
Mentioned injuries, freeform, 1
medical treatment, freeform, 2
Battle of Kamino (Star Wars), freeform, 1
Domino Squad Lives (Star Wars), freeform, 1
Force-Sensitive CT-21-0408 | CT-1409 | Echo, freeform, 1
Tech Needs a Hug (Star Wars: The Bad Batch), freeform, 2
Tech Gets a Hug (Star Wars: The Bad Batch), freeform, 1
CC-1010 | Fox & CC-3636 | Wolffe are Twins, freeform, 1
Clone Trooper Reconditioning (Star Wars), freeform, 1
Clone Trooper Decommissioning (Star Wars), freeform, 1
Warning: Dred Priest, freeform, 1
Dred Priest Being an Asshole, freeform, 1
Cassian Andor/Jyn Erso, relationship, 13
Cassian Andor, character, 21
Alternative Universe - Canon Divergence, freeform, 1
Alternative Meeting, freeform, 1
Imperial Jyn Erso, freeform, 1
Spy Cassian Andor, freeform, 2
Undercover Mission, freeform, 1
Imperial Elite AU, freeform, 1
Bad Timing Award, freeform, 1
Cold Sniper, freeform, 1
Time-sensitive Rescue, freeform, 1
the importance of touch, freeform, 1
Interplanetary Flirting, freeform, 1
Kaydel Ko Connix/Poe Dameron/Finn/Rose Tico, relationship, 1
Kaydel Ko Connix & Poe Dameron & Finn & Rey & Rose Tico, relationship, 1
Kaydel Ko Connix, character, 12
Wild West, freeform, 3
Werecoyotes, freeform, 1
rival gangs, freeform, 1
shootout, freeform, 1
Treasure Hunt, freeform, 1
Heist, freeform, 8
American Frontier, freeform, 1
Wild West A/B/O werewolf/werecoyote AU, freeform, 1
i said what i said, freeform, 1
Sharpshooter Rey, freeform, 1
Period-appropriate reasons for the name Chewbacca to exist, freeform, 1
Benjamin Chewbacca solo, freeform, 1
Period-appropriate language and insults, freeform, 1
reader & grogu, relationship, 1
one bed trope, freeform, 1
helmet stays on, freeform, 1
smidge of breeding kink, freeform, 1
Mando'a Language (Star Wars), freeform, 7
Confession of love?, freeform, 1
Touch-Starved Din Djarin, freeform, 5
kinda? he uses a light to look at her in the dark?, freeform, 1
probably missed one of two tags sorry, freeform, 1
Alpha-13 | Hacksaw (OC), character, 1
Hacksaw has an internalized stressful time, freeform, 1
that's it thats the fic, freeform, 1
Self-Indulgent at its finest, freeform, 1
Planet Coruscant (Star Wars), freeform, 4
labor laws who?, freeform, 1
Suggestive shapes in art, freeform, 1
He's doing his best ok, freeform, 1
Clone Trooper Dehumanization (Star Wars), freeform, 1
kinda internalized tbh, freeform, 1
Kanan Jarrus & Anakin Skywalker, relationship, 1
Ezra Bridger & Anakin Skywalker, relationship, 1
Anakin Skywalker & Hera Syndulla, relationship, 1
Darth Maul & Anakin Skywalker, relationship, 1
C1-10P | Chopper & Anakin Skywalker, relationship, 1
Kanan Jarrus & Ahsoka Tano, relationship, 2
Ezra Bridger & Ahsoka Tano, relationship, 3
Ezra Bridger & C1-10P | Chopper, relationship, 1
Ezra Bridger & Kanan Jarrus, relationship, 6
Ezra Bridger & Sabine Wren, relationship, 5
Ezra Bridger & Hera Syndulla, relationship, 2
Kanan Jarrus/Hera Syndulla (background), relationship, 1
Anakin Skywalker & Sabine Wren, relationship, 1
C1-10P | Chopper, character, 6
Darth Vader Redemption, freeform, 7
Darth Vader Needs a Hug, freeform, 4
Kanan Jarrus Needs a Hug, freeform, 2
Ezra Bridger Needs a Hug, freeform, 3
Darth Vader Needs Therapy, freeform, 1
Planet Malachor (Star Wars), freeform, 1
Episode: s02e21-22 Twilight of the Apprentice, freeform, 1
Anakin Skywalker and Ahsoka Tano Reunion, freeform, 1
Anakin Skywalker & Ahsoka Tano Friendship, freeform, 3
Anakin Skywalker & Ahsoka Tano Are Siblings, freeform, 2
CT-7567 | Rex & Anakin Skywalker Friendship, freeform, 1
CT-7567 | Rex & Ahsoka Tano Friendship, freeform, 3
Ghost Crew Are Family (Star Wars), freeform, 1
Sith Holocrons (Star Wars), freeform, 2
De-Aged Ahsoka Tano, freeform, 1
De-Aged Darth Vader, freeform, 1
De-Aged Anakin Skywalker, freeform, 1
De-Aged Kanan Jarrus, freeform, 1
de-aged Ezra Bridger, freeform, 1
Obi-Wan Kenobi is Trying, freeform, 2
Obi-Wan Kenobi Is Bad At Feelings, freeform, 1
Obi-Wan Kenobi & Anakin Skywalker Friendship, freeform, 2
Obi-Wan Kenobi is Anakin Skywalker's Parent, freeform, 2
Darth Vader Has PTSD, freeform, 1
Touch-Starved Anakin Skywalker, freeform, 1
Leia Organa & Anakin Skywalker, relationship, 3
Padmé Amidala & Luke Skywalker, relationship, 2
Padmé Amidala & Leia Organa, relationship, 2
Sola Naberrie, character, 1
Padmé Amidala Lives, freeform, 4
Child Leia Organa, freeform, 2
Emperor Anakin Skywalker, freeform, 1
Child Luke Skywalker, freeform, 2
Tatooine Slave Culture (Star Wars), freeform, 3
Original Jedi Character(s) (Star Wars), character, 2
Jorus C'baoth, character, 1
Fighter Pilots, freeform, 1
Space Battles, freeform, 5
Nuclear Weapons, freeform, 5
Strategy & Tactics, freeform, 3
Hard Sci-fi, freeform, 1
Earth, freeform, 2
Character from Earth in Star Wars, freeform, 1
Military, freeform, 8
Military Science Fiction, freeform, 1
Original Female Characters - Freeform, freeform, 1
Earth In Star Wars, freeform, 1
Obi-Wan Kenobi & Reader, relationship, 2
Obi-Wan Kenobi & You, relationship, 1
Secret Past, freeform, 1
Parent Obi-Wan Kenobi, freeform, 2
Different relationships per chapters, relationship, 1
DangerShipping - Relationship, relationship, 1
Accidentshipping, relationship, 1
LusterShipping, relationship, 1
SkyShipping, relationship, 1
Cattobingushipping, relationship, 1
Bazookashipping, relationship, 1
Mizael (Yu-Gi-Oh), character, 1
Tenjou Kaito, character, 1
Tenjou Haruto, character, 1
Kamishiro Ryouga, character, 2
Kamishiro Rio, character, 2
Mizuki Kotori, character, 1
IV | Thomas Arclight, character, 2
Durbe (Yu-Gi-Oh), character, 1
Alit (Yu-Gi-Oh), character, 1
Vector (Yu-Gi-Oh), character, 1
Gilag (Yu-Gi-Oh), character, 1
Number 96: Dark Mist, character, 1
Takeda Tetsuo, character, 1
Numbers Club, character, 1
Hiiragi Yuzu, character, 2
Koutsu Masumi, character, 1
Cathy (Yu-Gi-Oh!), character, 1
Kozuki Anna, character, 1
Yuki Judai, character, 1
Yubel, character, 1
Shiunin Sora, character, 1
Ayukawa Ayu, character, 1
Harada Futoshi, character, 1
Yamashiro Tatsuya, character, 1
Kurosaki Shun, character, 2
Zexalloween, freeform, 1
short story collection, freeform, 1
Mutou Yuugi/Yami Yuugi, relationship, 2
Yami Yuugi, character, 5
Pharaoh Atem, character, 3
Female Yami Yuugi, freeform, 1
Child Friendship, freeform, 1
Bakura Ryou/Yami Bakura/Malik Ishtar, relationship, 1
Yami Bakura, character, 1
Ryou Bakura, character, 1
Marik Ishtar, character, 1
tornshipping - Freeform, freeform, 1
Hiiragi Yuzu/Sakaki Yuya, relationship, 2
Sakaki Yuya, character, 2
fruitshipping, freeform, 1
End of the war, freeform, 1
also bring back yuto, freeform, 1
the summary isn't important, freeform, 1
extremely short puzzle angst yee, freeform, 1
Atem/Mazaki Anzu | Atem/Tea Gardner, relationship, 1
Kaiba Seto/Kisara, relationship, 1
Atem (Yu-Gi-Oh), character, 2
Mazaki Anzu | Tea Gardner, character, 2
Yuuki Juudai | Jaden Yuki, character, 3
Jounouchi Katsuya | Joey Wheeler, character, 3
Honda Hiroto | Tristan Taylor, character, 3
Kujaku Mai | Mai Valentine, character, 1
Kisara (Yu-Gi-Oh), character, 1
Tenjouin Asuka | Alexis Rhodes, character, 1
Jaden Yuki & Jesse Anderson | Judai Yuki & Johan Anderson, relationship, 1
Andersen Johan | Jesse Anderson, character, 1
Other characters mentioned - Freeform, freeform, 2
takes place after season 3, freeform, 1
Atem/Thief King Bakura, relationship, 1
Fudou Yuusei/Kiryuu Kyousuke, relationship, 1
Fudou Yuusei, character, 1
Kiryuu Kyousuke, character, 1
Jack Atlas, character, 1
Crow Hogan, character, 1
Bakura Ryou/Yami Bakura, relationship, 1
Bakura Ryou, character, 4
Bakura Ryou/Jounouchi Katsuya | Ryou Bakura/Joey Wheeler, relationship, 1
Bakura Ryou/Yami Malik, relationship, 1
Yami Malik, character, 1
Thief King Bakura, character, 2
Yami Yuugi/Original Female Character, relationship, 1
Kaiba Seto/Original Female Character, relationship, 1
Dracula (Dracula 2000), character, 1
Abraham Van Helsing, character, 2
Brides of Dracula, character, 2
Vampire Laws, freeform, 1
Childe/Sire Bond(s), freeform, 3
Vampire Family, freeform, 1
Ethical Vampires, freeform, 1
TV Tropes, freeform, 1
Dracula Influence/References, freeform, 1
Tumblr: otpprompts, freeform, 2
Kurosaki Ruri & Yuto, relationship, 1
Kurosaki Ruri, character, 1
Yuto, character, 1
ruri-centric until it isn't, freeform, 1
with blatant hints of yuto/ruri you know, freeform, 1
and shun is ... well..., freeform, 1
Yuri/Serena, relationship, 1
Yuri (Arc V), character, 1
Serena (Arc V), character, 1
purplemoonshipping, freeform, 1
Saotome Rei | Blair Flannigan/Yuuki Juudai | Jaden Yuki, relationship, 1
Saotome Rei | Blair Flannigan, character, 1
Johan Andersen | Jesse Anderson, character, 1
Dark Fairy Tale Elements, freeform, 3
Bad Writing, freeform, 8
Wordcount: 5.000-10.000, freeform, 6
Yagami Taichi | Tai Kamiya & Tyranno Kenzan | Tyranno Hassleberry, relationship, 1
Chosen Children | DigiDestined & Digimon Partners, relationship, 1
Tyranno Kenzan | Tyranno Hassleberry, character, 1
Takenouchi Sora, character, 1
Ishida Yamato | Matt Ishida, character, 1
Takaishi Takeru | T.K. Takaishi, character, 1
Tachikawa Mimi, character, 1
Kido Jou | Joe Kido, character, 1
Izumi Koushirou | Izzy Izumi, character, 1
Professor Cronos de Medici | Dr. Vellian Crowler, character, 1
Napoleon | Jean-Louis Bonaparte, character, 1
Internalized Misogyny, freeform, 1
Thomas Arclight/Kamishiro Ryouga, relationship, 1
Wow I can't think of tags, freeform, 1
um, freeform, 2
Implied spoilers, freeform, 1
Post Zexal, freeform, 1
Atem/Mutou Yuugi, relationship, 2
Atem, character, 1
Feral/Savage Opress, relationship, 1
Feral (Star Wars), character, 4
Zabraks (Star Wars), freeform, 1
they don't actually engage in sexual inetrcourse, freeform, 1
only little dry humping, freeform, 1
characters turned on by cuddling and kisses, freeform, 1
I don't know what elese to put in the tags, freeform, 1
But Still Crack, freeform, 1
yes this is based on that one tiktok, freeform, 1
sabé gets drunk, freeform, 1
and has feelings about anidala, freeform, 1
she is also a horny mess, freeform, 1
CC-2224 | Cody/Original Female Character(s), relationship, 1
