Works: 3498
Tree Climbing, freeform, 2
Koschei's Parents aren't the Best, freeform, 1
Regeneration, freeform, 1
Reading of Books, freeform, 1
Clint Barton/River Song, relationship, 1
Phil Coulson, character, 25
Thor, character, 9
Doctor Who/Avengers Crossover Fusion, freeform, 1
Headaches & Migraines, freeform, 4
But that's just what the internet tells me, freeform, 1
Cuddling & Snuggling, freeform, 35
Donna Noble/Peter Vincent, relationship, 1
Donna Noble, character, 8
Peter Vincent, character, 1
Singing, freeform, 4
Drunken Singing, freeform, 1
Tenth Doctor/Rose Tyler, relationship, 6
Lodose (OC), character, 1
The Oncoming Storm, freeform, 1
Dark Doctor (Doctor Who), freeform, 1
Dark Ten, freeform, 1
Blueberries, freeform, 1
Telepathy, freeform, 3
Danger, freeform, 3
Mind Control, freeform, 8
Swimming, freeform, 6
More angst, freeform, 1
Amy Pond/Rory Williams, relationship, 3
Twelfth Doctor/Clara Oswin Oswald, relationship, 6
Ashildr | Lady Me, character, 2
Geth, freeform, 1
Drama, freeform, 44
Kara Danvers/Lena Luthor, relationship, 10
Kara Danvers & Diana (Wonder Woman), relationship, 1
Diana (Wonder Woman) & Lena Luthor, relationship, 1
Diana (Wonder Woman) & Lucifer Morningstar, relationship, 1
Kara Danvers, character, 19
Lena Luthor, character, 12
Diana (Wonder Woman), character, 10
Lucifer Morningstar (Lucifer TV), character, 2
Circe (Wonder Woman), character, 1
Endgame Kara Danvers/Lena Luthor, freeform, 2
Slow Burn Kara Danvers/Lena Luthor, freeform, 2
Lena Luthor Knows Kara Danvers Is Supergirl, freeform, 2
I dont have the hang of it if I'm honest, freeform, 1
Diana ships supercorp, freeform, 1
Protective Lena Luthor, freeform, 1
Top Diana (Wonder Woman), freeform, 1
Kara Danvers Loves Food, freeform, 1
Sub Lucifer Morningstar (Lucifer TV), freeform, 1
Protective Kara Danvers, freeform, 1
Claustrophobia, freeform, 2
Supercorp-centric - Freeform, freeform, 1
Lena Luthor Gets a Hug, freeform, 1
Mild Smut, freeform, 4
Supercorptober 2020, freeform, 3
Travel, freeform, 1
Minor Alex Danvers, freeform, 1
Minor Lex Luthor, freeform, 1
Kelly Olsen (Supergirl TV 2015), character, 3
Samantha "Sam" Arias, character, 2
Kara is a dork, freeform, 1
Just Chilling, freeform, 1
Ice Skating, freeform, 2
Lena Luthor in Love, freeform, 1
Kara Danvers in Love, freeform, 1
GDW5, freeform, 1
i decided to do this at 11pm, freeform, 1
Supercorptober2020, freeform, 1
Autumn, freeform, 2
fall - Freeform, freeform, 1
prompts, freeform, 1
Dorks in Love, freeform, 5
Alex Danvers/Kelly Olsen, relationship, 3
Querl Dox/Nia Nal, relationship, 2
James Olsen/Original Character, relationship, 1
Nia Nal, character, 5
Querl Dox, character, 4
James "Jimmy" Olsen, character, 4
Therapy, freeform, 9
Flashbacks, freeform, 15
Panic Attacks, freeform, 38
Gun Violence, freeform, 6
Alex Danvers/Lena Luthor, relationship, 2
This Is Sad, freeform, 2
except it's mental hurt?, freeform, 1
so i guess, freeform, 1
tw panic attack, freeform, 1
Also Lena has gay panic TM, freeform, 1
and Kara's crying a lot, freeform, 1
she'll be fine though, freeform, 1
they'll all be fine, freeform, 1
only happy endings here, freeform, 1
background Clark Kent/Lois Lane, relationship, 1
background alex danvers/kelly olsen, relationship, 1
Eliza Danvers, character, 2
Mon-El (Supergirl TV 2015), character, 2
Winn Schott Jr., character, 3
Nuclear Winter AU, freeform, 1
Implied Terminal Illness, freeform, 1
This One's Bittersweet Y'all, freeform, 1
Supercorptober 2020 - Day 10: Ice, freeform, 1
Alex Danvers/Wynonna Earp, relationship, 1
Wynonna Earp, character, 1
Drunk Sex, freeform, 6
Get over someone by getting under someone else, freeform, 1
Break Up, freeform, 5
Post-Break Up, freeform, 6
Bathroom Sex, freeform, 2
request/prompt, freeform, 1
Barry Allen/Kara Danvers/Oliver Queen, relationship, 1
Kinktober 2020, freeform, 1
Pegging, freeform, 6
Femdom, freeform, 7
Bottom Oliver Queen, freeform, 1
sex toy, freeform, 1
Hand Job, freeform, 1
Don't copy to another site, freeform, 21
Lena Luthor/Andrea Rojas, relationship, 1
Lena Luthor & Andrea Rojas, relationship, 1
Kara Danvers/Cat Grant, relationship, 1
Kara Danvers & Cat Grant, relationship, 1
Andrea Rojas, character, 2
Cat Grant, character, 1
Daddy Andrea, freeform, 1
Office Sex, freeform, 5
Dom Andrea Rojas, freeform, 1
Submissive Lena Luthor, freeform, 1
Lesbian DDLG, freeform, 1
Lesbian Sex, freeform, 5
lesbian bdsm, freeform, 1
Nipple Play, freeform, 6
Humiliation, freeform, 14
Strap-Ons, freeform, 6
strap-on sex, freeform, 1
Minor Kara Danvers/Cat Grant, freeform, 1
Evil Andrea, freeform, 1
Kara Danvers/Mon-El, relationship, 1
J'onn J'onzz | Hank Henshaw, character, 4
alternative universe, freeform, 11
Earth-1 Mon-El, freeform, 1
karamel angst, freeform, 1
Mon-El is from another universe, freeform, 1
Kara takes him to her earth, freeform, 1
Alex Danvers/Maggie Sawyer, relationship, 2
Maggie Sawyer, character, 2
Lillian Luthor, character, 1
Family Drama, freeform, 15
Mental Anguish, freeform, 3
Childhood Trauma, freeform, 10
Coverart, freeform, 1
Sanvers Big Bang 2020, freeform, 1
Random & Short, freeform, 2
Barry Allen/Kara Danvers, relationship, 1
Cisco Ramon, character, 9
Caitlin Snow, character, 10
Allegra Garcia, character, 1
Ralph Dibny, character, 2
Crack Fic, freeform, 5
Kara Danvers/Kate Kane, relationship, 2
Minor or Background Relationship(s), relationship, 20
Diana Prince/Clark Kent, relationship, 1
Oliver Queen/Felicity Smoak, relationship, 1
Selina Kyle/Bruce Wayne, relationship, 2
Sophie Moore/Julia Pennyworth, relationship, 1
Kate Kane, character, 1
Kelly Olsen, character, 1
Diana Prince, character, 1
Mary Hamilton, character, 1
Alternate Earth Beth Kane, character, 1
Jacob Kane, character, 1
Parker Torres, character, 1
Luke Fox, character, 1
Pamela Isley, character, 4
Sophie Moore, character, 2
Julia Pennyworth, character, 1
Damian Wayne, character, 28
Femslash, freeform, 10
Family Fluff, freeform, 28
Adoption, freeform, 4
Alternate Beth Lives, freeform, 1
Meet the Family, freeform, 3
Oliver Queen Lives, freeform, 1
Kate-Ivy-Harley Friendship, freeform, 1
Traumatized Alex Danvers, freeform, 1
Kara Danvers/Alura Zor-El, relationship, 1
Alura In-Ze | Alura Zor-El, character, 1
Original Kryptonian Character(s), character, 1
Girl Penis, freeform, 2
Kara Danvers Has a Penis, freeform, 1
Girl Penis Alura Zor-El, freeform, 1
Past Kara Danvers/Cat Grant, freeform, 1
Daryl Dixon/Negan, relationship, 2
Daryl Dixon/Rick Grimes, relationship, 3
Daryl Dixon/Rick Grimes/Negan, relationship, 1
Daryl Dixon/Men, relationship, 1
Daryl Dixon/Joe (Walking Dead: Claimers), relationship, 1
Rick Grimes/Negan, relationship, 1
Daryl Dixon, character, 11
Rick Grimes, character, 14
Negan (Walking Dead), character, 5
Maggie Greene, character, 5
Past Abuse, freeform, 12
Alternate Universe - Sugar Daddy, freeform, 1
Sugar Daddy Negan, freeform, 1
No Apocalypse, freeform, 1
Past, freeform, 1
Prostitute Daryl Dixon, freeform, 1
Sex Worker Daryl Dixon, freeform, 1
sex store, freeform, 1
Sex Shop, freeform, 1
Shower Sex, freeform, 6
showering together, freeform, 2
Scars, freeform, 4
scarred Daryl Dixon, freeform, 1
Daryl's Scars, freeform, 1
Daryl's shitty past, freeform, 1
Sugar Baby Daryl Dixon, freeform, 1
Sugar Baby Rick Grimes, freeform, 1
Power Bottom Rick Grimes, freeform, 1
Bottom Daryl Dixon, freeform, 1
Daddy Dom Negan (Walking Dead), freeform, 1
Double Penetration in One Hole, freeform, 1
Soft Daryl Dixon, freeform, 2
Nervous Daryl Dixon, freeform, 1
Protective Negan, freeform, 1
Daryl Dixon Smut, freeform, 2
Top Negan (Walking Dead), freeform, 1
Submissive Daryl Dixon, freeform, 1
Submissive Rick Grimes, freeform, 1
Brat Rick Grimes, freeform, 1
Collars, freeform, 5
Scared Daryl Dixon, freeform, 1
Daryl Dixon Needs a Hug, freeform, 3
Maggie Greene & Gregory, relationship, 1
Gregory (Walking Dead: Hilltop), character, 1
Negan - Freeform, freeform, 1
Walkers, freeform, 1
Zombies, freeform, 14
Rick - Freeform, freeform, 1
glenn - Freeform, freeform, 1
Jesus - Freeform, freeform, 1
Sex, freeform, 26
Michonne (Walking Dead), character, 4
Daryl Dixon/Original Female Character(s), relationship, 2
Maggie Greene/Glenn Rhee, relationship, 2
Glenn Rhee, character, 4
Lori Grimes, character, 4
Carl Grimes, character, 11
Sophia Peletier, character, 2
Carol Peletier, character, 7
Theodore "T-Dog" Douglas, character, 2
Dale Horvath, character, 2
Andrea (Walking Dead), character, 2
Shane Walsh, character, 3
Merle Dixon, character, 4
Jacqui (Walking Dead), character, 1
Zombie Apocalypse, freeform, 5
Siblings, freeform, 3
The Walking Dead (TV) Season 1, freeform, 1
season one is wilder than i remember, freeform, 1
Who let me do this, freeform, 1
And why?, freeform, 1
Daryl Dixon is Bad at Feelings, freeform, 1
like really bad, freeform, 1
did i mention slowburn already, freeform, 1
im so bad at tagging pls help, freeform, 1
Tara Chambler/Beth Greene, relationship, 1
Negan/Daryl Dixon/Philip Blake, relationship, 1
Philip Blake | The Governor/Daryl Dixon, relationship, 1
Philip Blake | The Governor/Milton Mamet, relationship, 1
Beth Greene (Walking Dead), character, 3
Tara Chambler, character, 3
Philip Blake | The Governor, character, 1
Milton Mamet, character, 1
Omega Verse, freeform, 7
Non-Traditional Alpha/Beta/Omega Dynamics, freeform, 5
Alpha/Omega, freeform, 13
Forced Bonding, freeform, 2
bond bite, freeform, 1
Negan Being Negan (Walking Dead), freeform, 2
Evil Tara Chambler, freeform, 1
Negan's Tara's Dad, freeform, 1
Philip claims Tara as his child, freeform, 1
Sad Daryl Dixon, freeform, 2
Philip Blake | The Governor Being an Asshole, freeform, 1
Protective Merle Dixon, freeform, 1
Good Sibling Merle Dixon, freeform, 1
Angry Rick Grimes, freeform, 1
Daryl goes and does stupid shit, freeform, 1
Daryl Dixon & Beth Greene Friendship, freeform, 2
Alpha Tara Chambler, freeform, 1
Alpha Negan (Walking Dead), freeform, 1
Alpha Rick Grimes, freeform, 1
Omega Daryl Dixon, freeform, 1
Omega Beth Greene, freeform, 1
Aged-Up Character(s), freeform, 15
Woodbury (Walking Dead), freeform, 1
Judith doesn't exists yet, freeform, 1
Prison (Walking Dead), freeform, 1
Mpreg, freeform, 18
dominate fight, freeform, 1
Public Sex, freeform, 11
Lori Grimes/Rick Grimes, relationship, 2
Steve Rogers & Original Female Character(s), relationship, 1
James "Bucky" Barnes/Original Female Character(s), relationship, 2
De-Aged Tony Stark, freeform, 1
Not Sure I like the title, freeform, 1
Dwight (Walking Dead), character, 2
Protective Negan (Walking Dead), freeform, 1
Possessive Behavior, freeform, 12
Carl Grimes/Rick Grimes, relationship, 1
Parent/Child Incest, freeform, 5
Grinding, freeform, 7
Female Carl Grimes, freeform, 1
Alternate Universe - No Zombie Apocalypse, freeform, 1
the wifeification of carl grimes, freeform, 1
this boy can fit so much abused daughter inside him, freeform, 1
Dark, freeform, 15
Family Bonding, freeform, 16
Clarke Griffin/Lexa, relationship, 12
Clexa - Relationship, relationship, 4
Alicia Clark/Clarke Griffin, relationship, 1
Alicia Clark, character, 1
Lexa (The 100), character, 10
Clarke Griffin, character, 20
Madi (The 100), character, 1
Althea (Fear the Walking Dead), character, 1
Victor Strand, character, 1
Luna (The 100), character, 3
Magna (Walking Dead), character, 1
Yumiko (Walking Dead), character, 1
Abby Griffin, character, 6
Raven Reyes, character, 13
Jesus (Walking Dead), character, 1
Cyndie (Walking Dead: Oceanside), character, 1
Indra (The 100), character, 3
Bellamy Blake, character, 9
Eugene Porter, character, 3
Rosita Espinosa, character, 3
Inspired by Fanart, freeform, 1
Conflict, freeform, 1
Plot Twists, freeform, 1
Probably too much fluff for a zombie apocalypse, freeform, 1
And yes most likely some adult cuddling too ;-), freeform, 1
More characters and (in)famous ships I won't tag because of spoilers, freeform, 1
Daryl Dixon/You, relationship, 2
Judith Grimes, character, 2
Hershel Greene, character, 1
Apocalypse, freeform, 3
prison era, freeform, 1
season 4, freeform, 1
Mention of Rape/Abuse, freeform, 1
Semi-Slow Burn, freeform, 2
Daryl Dixon/Original Male Character(s), relationship, 1
No Angst, freeform, 2
just so much fluff, freeform, 1
Daryl Dixon & You, relationship, 1
Daryl Dixon/Original Character(s), relationship, 1
You, character, 10
Inspired by The Walking Dead, freeform, 1
Comfort, freeform, 41
Body Image, freeform, 1
Hurt Daryl Dixon, freeform, 1
Simon (Walking Dead: Saviors)/You, relationship, 1
Simon (Walking Dead: Saviors)/Original Character(s), relationship, 1
Negan & Simon (Walking Dead: Saviors), relationship, 1
Negan (Walking Dead)/Simon (Walking Dead: Saviors)/Original Female Character(s), relationship, 1
Negan (Walking Dead)/You, relationship, 1
Negan (Walking Dead)/Simon (Walking Dead: Saviors)/You, relationship, 1
Negan (Walking Dead)/Original Character(s), relationship, 1
Negan's Baseball Bat Lucille (Walking Dead), character, 1
Simon (Walking Dead: Saviors), character, 2
Hate to Love, freeform, 4
Hate Sex, freeform, 12
Attempted Rape/Non-Con, freeform, 3
Attempted Sexual Assault, freeform, 4
scavenger - Freeform, freeform, 1
Lust, freeform, 1
Kairi/Beth Greene, relationship, 1
Rick Grimes/Michonne, relationship, 2
Kairi (Kingdom Hearts), character, 7
Aaron (Walking Dead), character, 1
Eric Raleigh, character, 1
Morgan Jones, character, 1
Sasha Williams (Walking Dead), character, 2
Jessie Anderson (Walking Dead), character, 1
Deanna Monroe, character, 1
Spencer Monroe, character, 1
Noah (Walking Dead: Grady Memorial Hospital), character, 2
Sam Anderson (Walking Dead), character, 1
Ron Anderson, character, 1
Pete Anderson (Walking Dead), character, 1
Aiden Monroe, character, 1
Reg Monroe, character, 1
Gabriel Stokes, character, 1
Abraham Ford, character, 2
Nicholas (Walking Dead: Alexandria), character, 1
Walkers (Walking Dead), character, 1
Keyblade Wielder Kairi (Kingdom Hearts), freeform, 1
Awesome Kairi (Kingdom Hearts), freeform, 1
Badass Kairi (Kingdom Hearts), freeform, 1
Lesbian Kairi (Kingdom Hearts), freeform, 1
Beth Greene Sings, freeform, 1
Bisexual Beth Greene, freeform, 1
Beth Greene Lives (Walking Dead), freeform, 1
Beth Greene deserved better, freeform, 1
Season/Series 05, freeform, 1
Episode AU: s05e08 Coda (Walking Dead), freeform, 1
Episode: s05e09 What Happened and What's Going On, freeform, 1
Episode: s05e10 Them, freeform, 1
Episode: s05e11 The Distance, freeform, 1
Episode: s05e12 Remember, freeform, 1
Episode: s05e13 Forget, freeform, 1
Episode: s05e13 Spend, freeform, 1
Episode: s05e14 Try, freeform, 1
Post-Episode: s05e16 Conquer, freeform, 1
Soul Bond, freeform, 13
Friendship/Love, freeform, 15
Love at First Sight, freeform, 5
Carl Grimes/Negan, relationship, 1
Laura (Walking Dead: Saviors), character, 1
Arat (Walking Dead), character, 1
Dubious Morality, freeform, 2
Flashback to loss of virginity, freeform, 1
Everyone hates Simon, freeform, 1
Simon gets continually dunked on, freeform, 1
Other Relationship Tags to Be Added, relationship, 10
Tyreese Williams, character, 1
Bob Stookey, character, 1
Other Character Tags to Be Added, character, 21
Daryl Dixon/Carol Peletier, relationship, 1
Fluffy Ending, freeform, 4
Reunions, freeform, 10
Hugs, freeform, 12
Forehead Kisses, freeform, 3
Carol gives him his hugs, freeform, 1
Soft and sad Daryl Dixon, freeform, 1
Emotional Daryl Dixon, freeform, 1
Daryl Dixon/Shane Walsh, relationship, 1
Come Eating, freeform, 8
Come Swallowing, freeform, 2
Penis Size, freeform, 2
Size Kink, freeform, 11
Cop Fetish, freeform, 1
Homophobic Language, freeform, 4
kinda sorta, freeform, 1
fart jokes, freeform, 1
of cunnilingus, freeform, 1
Rick and Shane are just big kids, freeform, 1
Merle Dixon Being Merle Dixon, freeform, 1
Smoking, freeform, 11
Scent Kink, freeform, 1
Carl Grimes & Rick Grimes, relationship, 1
Carl Grimes & Michonne, relationship, 1
Andre Anthony & Michonne, relationship, 1
Andre Anthony & Rick Grimes, relationship, 1
Andre Anthony & Carl Grimes, relationship, 1
Andre Anthony, character, 1
Michonne's Boyfriend Mike, character, 1
Meet-Cute, freeform, 16
Single Parent Rick Grimes, freeform, 1
Single Parent Michonne, freeform, 1
Custody Battle, freeform, 1
estranged mother, freeform, 1
First Dates, freeform, 10
past relationship drama, freeform, 1
Nanase Haruka/Tachibana Makoto, relationship, 10
Tachibana Makoto, character, 14
Nanase Haruka, character, 16
Matsuoka Rin, character, 10
Hazuki Nagisa, character, 4
Ryuugazaki Rei, character, 5
(it's mostly makoharu tho hehe), freeform, 1
Alternate Universe - Pokemon Fusion, freeform, 2
pokemon ver of canon(ish)?, freeform, 1
Nanase Haruka Birthday Exchange 2020, freeform, 3
Tachibana Makoto/Original Female Character(s), relationship, 1
Azuma Ryuuji, character, 2
Tachibana Makoto's Family, character, 3
Matsuoka Gou, character, 1
Cute, freeform, 30
Happy, freeform, 4
Shigino Kisumi/Shiina Asahi, relationship, 1
Shigino Kisumi, character, 2
Shiina Asahi, character, 2
Kirishima Ikuya, character, 2
Shigino Hayato, character, 1
Kurimiya Akane, character, 1
they kinda oblivious though, freeform, 1
5+1 Things, freeform, 9
Shigino Kisumi Flirts, freeform, 1
Kisumi’s in love, freeform, 1
Asahi didn’t notice, freeform, 1
Asahi’s also in love, freeform, 1
Hatake Kakashi, character, 2
Kageyama Tobio, character, 6
Natsu Dragion, character, 1
Kujo Jotaro, character, 1
Giorno Giovanna, character, 1
Higashikata Josuke (JoJo: Diamond is Unbreakable), character, 1
Oikawa Tooru, character, 12
Iwaizumi Hajime, character, 9
Hisoka (Hunter X Hunter), character, 6
Nishinoya Yuu, character, 5
Ushijima Wakatoshi, character, 8
Tendou Satori, character, 5
Terushima Yuuji, character, 3
Dio Brando, character, 1
Akaashi Keiji, character, 6
Bokuto Koutarou, character, 7
Miya Atsumu, character, 2
Semi Eita, character, 6
Tomioka Giyuu, character, 8
Akabane Karma, character, 3
Haiba Lev, character, 5
Kuroo Tetsurou, character, 11
Suoh Tamaki, character, 10
Morinozuka Takashi, character, 8
Roy Mustang, character, 14
Sawamura Daichi, character, 8
Atou Daisuke, character, 1
Izayoi Kyoya, character, 1
Kozume Kenma, character, 9
Tsukishima Kei, character, 8
Uzui Tengen, character, 7
Lemon, freeform, 3
Free! Eternal Summer, freeform, 1
Post-Free! Eternal Summer, freeform, 1
Free! Dive to the Future, freeform, 1
Declarations Of Love, freeform, 7
Tono Hiyori/Reader, relationship, 1
Tono Hiyori, character, 2
If I add more tags you will be spoiled, freeform, 1
I'm Bad At Summaries, freeform, 4
I'm Bad At Tagging, freeform, 11
you already know the ending, freeform, 1
I Wrote This Instead of Sleeping, freeform, 28
Fluff without Plot, freeform, 5
Drama & Romance, freeform, 7
eternal summer, freeform, 1
What actually happened during S2, freeform, 1
Azuma Ryuuji/Tachibana Makoto, relationship, 1
Matsuoka Rin/Nanase Haruka, relationship, 4
Past Azuma Ryuuji/Matsuoka Toraichi, relationship, 1
One-sided Nanase Haruka/Tachibana Makoto - Relationship, relationship, 1
Mikoshiba Seijuurou, character, 1
Matsuoka Toraichi, character, 1
One-Sided Attraction, freeform, 7
Lots of Crying, freeform, 1
trying to move forward, freeform, 1
emphasis on "trying", freeform, 1
fuckbuddies to lovers i guess ?, freeform, 1
Suicide thoughts, freeform, 1
This is pretty dark guys, freeform, 1
or i think it is, freeform, 1
i dunno how it'll end, freeform, 1
hurt Haruka, freeform, 1
Makoto-centric, freeform, 1
rinharu - Freeform, freeform, 2
all the feels, freeform, 1
Porn with Feelings, freeform, 34
We love our awkward babies, freeform, 1
Bottom Nanase Haruka, freeform, 1
Top Matsuoka Rin, freeform, 1
bottom haru, freeform, 1
Top Rin, freeform, 1
Tachibana Makoto/Yamazaki Sousuke, relationship, 1
Yamazaki Sousuke, character, 3
challenge, freeform, 1
Romantic Fluff, freeform, 21
Tachibana Makoto (briefly mentioned), freeform, 1
Dreams and Nightmares, freeform, 17
Sharing a Bed, freeform, 9
Cuddles, freeform, 2
A little bit of angst, freeform, 1
kinda scary nightmare, freeform, 1
Future Fic, freeform, 12
Kirishima Ikuya/Tono Hiyori, relationship, 1
Birthday Fluff, freeform, 6
Locker Room Sex, freeform, 1
Canon Universe, freeform, 6
Portuguese, freeform, 1
Matsuoka Rin/Yamazaki Sousuke, relationship, 2
Nanase Haruka's Grandmother, character, 2
Tachibana Makoto's Mother, character, 2
makoharu - Freeform, freeform, 2
Alternate Universe - Magic, freeform, 10
Healer Tachibana Makoto, freeform, 1
Whimsy, freeform, 2
canon tropes, freeform, 2
Boys Kissing, freeform, 14
Possessive Nanase Haruka, freeform, 1
Protective Nanase Haruka, freeform, 1
Top Nanase Haruka, freeform, 1
Bottom Tachibana Makoto, freeform, 1
ass eating, freeform, 1
Biting, freeform, 7
Marking, freeform, 7
Spirit - Freeform, freeform, 1
Faeries - Freeform, freeform, 1
Bullying, freeform, 10
magic user nanase haruka, freeform, 1
Alternate Universe - Future Fish, freeform, 1
Alternate Universe - Merpeople, freeform, 3
Merpeople, freeform, 1
Merman Nanase Haruka, freeform, 1
Merman Matsuoka Rin, freeform, 1
Merman Yamazaki Sousuke, freeform, 1
Merman Hazuki Nagisa, freeform, 1
merman ryuugazaki rei, freeform, 1
Firefighter Tachibana Makoto, freeform, 1
Instant Connection, freeform, 1
Alternate Universe - Never Met, freeform, 2
Strangers to Lovers, freeform, 27
Frottage, freeform, 13
Naked Cuddling, freeform, 1
Nonpenetrative Sex, freeform, 1
Light Angst, freeform, 65
destined lovers, freeform, 1
Alternate Universe - Neon Genesis Evangelion Fusion, freeform, 1
Matsuoka Rin/Ryuugazaki Rei, relationship, 1
Matsuoka Rin & Nanase Haruka & Ryuugazaki Rei & Tachibana Makoto, relationship, 1
Alternate Universe - Pirate, freeform, 5
Alternate Universe - Vampire, freeform, 11
or it's just a halloween costume :), freeform, 1
Fanart, freeform, 17
Public Display of Affection, freeform, 2
Tachibana Ran, character, 1
Tachibana Ren, character, 1
Tachibana Makoto's Parents, character, 1
Tachibana Makoto's Father, character, 1
Coffee Shops, freeform, 6
University, freeform, 4
Dan Howell/Phil Lester, relationship, 21
Dan Howell, character, 16
Phil Lester, character, 16
non-youtuber dan and phil, freeform, 1
Office AU, freeform, 1
Dan Howell & Phil Lester, relationship, 5
Alternate Universe Dan and Phil, freeform, 2
Dan Howell Is Not A YouTuber, freeform, 1
Phil Lester Is Not A YouTuber, freeform, 1
shy boys, freeform, 1
2009, freeform, 1
liveshow, freeform, 1
or two, freeform, 1
Cameos, freeform, 1
2020, freeform, 1
Forever Home, freeform, 1
Terminal Illness, freeform, 1
Mark Fischbach/Amy Nelson, relationship, 1
Hermione Granger/Original Female Character(s), relationship, 1
Nathan Sharp/Original Female Character(s), relationship, 1
Spencer Reid/Original Female Character(s), relationship, 1
Sirius Black/Remus Lupin, relationship, 33
Sebastian Stan & Reader, relationship, 1
PJ Liguori & Original Female Character(s), relationship, 1
Mark Fischbach, character, 2
Nathan Sharp, character, 1
Hermione Granger, character, 78
Spencer Reid, character, 2
Sean McLoughlin, character, 1
Matthew Patrick, character, 1
Stephanie Patrick, character, 1
PJ Liguori, character, 1
Chris Kendall, character, 1
Sebastian Stan, character, 1
Felix Kjellberg, character, 1
Ronnie Edwards, character, 1
Fred Weasley, character, 18
George Weasley, character, 23
Molly Weasley, character, 2
Ron Weasley, character, 67
Anthony Mackie, character, 1
Sirius Black, character, 43
Remus Lupin, character, 49
James Potter, character, 41
Shane Madej, character, 1
Ryan Bergara, character, 1
Bedtime Stories, freeform, 2
Conventions, freeform, 1
Long Lost/Secret Relatives, freeform, 2
Costume Parties & Masquerades, freeform, 2
Yule Ball (Harry Potter), freeform, 2
Interviews, freeform, 3
Alternate Universe - Science Fiction, freeform, 3
References to Ancient Greek Religion & Lore, freeform, 3
Alternate Universe - Shadowhunter Chronicles Fusion, freeform, 1
TikTok, freeform, 1
Boggarts, freeform, 1
Marauders Friendship (Harry Potter), freeform, 1
Dan Howell's Family, character, 2
Phil Lester's Family, character, 1
Songfic, freeform, 19
undiagnosed depression, freeform, 1
one veiled reference to past suicide attempt, freeform, 1
Internalized Homophobia, freeform, 10
Family Issues, freeform, 12
and a whole lot of dan and phil in love, freeform, 1
non youtuber au, freeform, 1
Mild intoxication, freeform, 1
really bad pick up line, freeform, 1
all characters besides d&p are, character, 1
Original Howell Character(s), character, 1
Original Lester Character(s), character, 1
Medical Procedures, freeform, 5
Medical Trauma, freeform, 2
Medical Inaccuracies, freeform, 3
hopefully those are negligible lol, freeform, 1
Terminal Illnesses, freeform, 3
Chronic Illness, freeform, 3
illness not graphically depicted, freeform, 1
be warned: i wrote this as an eighth grader, freeform, 1
i feel very strange about having partaken in rpf to this degree, freeform, 1
but i hope u enjoy, freeform, 1
based on the boy in the plastic bubble (1976) and the life of david vetter, freeform, 1
Just dnp being silly and talking about beards, freeform, 1
Cheating, freeform, 12
Neglect, freeform, 2
Work Bonding, freeform, 1
Camping, freeform, 2
Meeting for the first time, freeform, 1
Just a couple of boys having a wholesome time around a fire, freeform, 1
there are horrible jokes, freeform, 1
but dan thinks they're funny, freeform, 1
Porn with a hint of Plot, freeform, 1
Grindr Date AU, freeform, 1
wipswap2020, freeform, 1
and a dash of angst, freeform, 1
Reality, freeform, 1
Domestic, freeform, 19
Robin/Female Player (Stardew Valley), relationship, 1
Robin (Stardew Valley), character, 3
Female Player (Stardew Valley), character, 9
Fluffy Smut, freeform, 3
Alex/Female Player (Stardew Valley), relationship, 5
Alex (Stardew Valley), character, 6
big dick alex, freeform, 2
tummy bulge, freeform, 1
Sebastian (Stardew Valley), character, 7
Sam (Stardew Valley), character, 5
Cockwarming, freeform, 1
semi-public (you are in a call), freeform, 1
alex is a show off, freeform, 1
Harvey (Stardew Valley)/Original Female Character(s), relationship, 1
Harvey/Female Player (Stardew Valley), relationship, 1
Harvey (Stardew Valley), character, 5
Maru (Stardew Valley), character, 3
Pierre (Stardew Valley) (mentioned), character, 1
No beta we die like sebastians dad, freeform, 1
My First Fanfic, freeform, 9
Please be gentle, freeform, 1
POV Third Person, freeform, 18
Stardew Valley References, freeform, 2
Enjoy!, freeform, 1
Face-Sitting, freeform, 9
Praise, freeform, 3
blowjob, freeform, 2
Sam/Female Player (Stardew Valley), relationship, 1
Pervert Sam, freeform, 1
Mentions of sharing, freeform, 1
entrapment (again, freeform, 1
i don’t see it as such but jic), freeform, 1
Entrapment, freeform, 1
dubcon (only because hes in a position of power), freeform, 1
Sebastian/Female Player (Stardew Valley), relationship, 3
Abigail (Stardew Valley), character, 3
Toxic Relationship, freeform, 2
Sebastian (Stardew Valley)/Reader, relationship, 1
Sebastian/Player (Stardew Valley), relationship, 2
Emo, freeform, 1
Rough Kissing, freeform, 7
Moaning, freeform, 1
Degradation, freeform, 8
degrading, freeform, 1
Name-Calling, freeform, 4
Bruises, freeform, 3
Riding, freeform, 9
Cock Slut, freeform, 1
Slut Shaming, freeform, 1
like one line of angst, freeform, 1
religious themes/contexts, freeform, 1
Shane/Female Player (Stardew Valley), relationship, 3
Shane/Player (Stardew Valley), relationship, 4
Shane & Female Player (Stardew Valley), relationship, 2
Shane (Stardew Valley), character, 6
Harvey/Maru (Stardew Valley), relationship, 1
Alex/Haley (Stardew Valley), relationship, 1
Haley (Stardew Valley), character, 2
Marnie (Stardew Valley), character, 1
Jas (Stardew Valley), character, 1
Lewis (Stardew Valley), character, 2
Gus (Stardew Valley), character, 2
Emily (Stardew Valley), character, 3
Leah (Stardew Valley), character, 3
